source,target,bleed_genes
Midbrain,Neural crest,"['C7H16orf87', 'ackr3b', 'adka', 'admp', 'ahi1', 'akap12b', 'alcamb', 'aldob', 'anp32e', 'aplnrb', 'arhgap5', 'arl4aa', 'arl6ip5a', 'aspm', 'atf6', 'baz1b', 'bmp7a', 'btg2', 'cbx3a', 'cbx5', 'ccnf', 'cd63', 'cdca8', 'cdkn1ca', 'cdt1', 'chaf1a', 'clic4', 'cnn3a', 'crabp2b', 'csrp1a', 'ctcf', 'cxcr4a', 'dkk1b', 'dld', 'dlgap5', 'dnmt3bb.2', 'drll.2', 'drll.3', 'dync1li1', 'efnb2a', 'egln1b', 'elavl3', 'epha2a', 'erf', 'etv4', 'fbln2', 'fgf8a', 'flrt3', 'fn1b', 'foxa3', 'foxc1a', 'foxc1b', 'foxg1a', 'foxh1', 'foxi1', 'foxo1a', 'foxp1b', 'foxp2', 'fzd7a', 'fzd7b', 'gata5', 'gcm2', 'gli2a', 'gmnn', 'gsc', 'h1-0', 'hdlbpa', 'her1', 'her3', 'hivep2a', 'hoxc8a', 'irx3a', 'irx7', 'ism1', 'itgb5', 'itm2cb', 'kirrel3l', 'klf8', 'lamp2', 'lbx2', 'lft1', 'lmo2', 'lmo4a', 'map2k6', 'meis1b', 'meox1', 'mibp2', 'mns1', 'msgn1', 'mycn', 'myf5', 'myod1', 'nap1l1', 'nasp', 'ncapd2', 'ndr2', 'nop58', 'notch1a', 'noto', 'nr6a1a', 'nrarpa', 'nsd2', 'pbx4', 'pdap1a', 'pitx2', 'plagl2', 'pmp22b', 'pold3', 'prmt1', 'ptp4a2b', 'raraa', 'rasgef1ba', 'rbbp4', 'rcc1', 'rfx2', 'rpl19', 'rpl38', 'rpl4', 'rplp2l', 'rxrgb', 'sall1a', 'sdc4', 'shha', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six3b', 'six4a', 'sox11b', 'sox13', 'srrm4', 'stox1', 'supt16h', 'tbx1', 'tbx16', 'tbx16l', 'tbx3b', 'tcf3b', 'tcf7l1a', 'tcf7l2', 'tdgf1', 'tead1a', 'tlcd5a', 'tmed10', 'tpx2', 'trps1', 'tuba1a', 'twist2', 'uhrf1', 'uncx4.1', 'unga', 'vent', 'vgll4l', 'zbtb18', 'zc4h2', 'zeb1b', 'zeb2b', 'zic2a']"
Midbrain,Optic cup,"['C7H16orf87', 'ackr3b', 'acvr1ba', 'admp', 'ahi1', 'anp32e', 'arl4ab', 'arl4d', 'arl6ip5a', 'aspm', 'atf6', 'atp2b1a', 'bach1b', 'baz1b', 'bhlha15', 'btg2', 'cbx3a', 'cbx5', 'ccnf', 'cd63', 'cdc14b', 'cdc42ep4a', 'cdca8', 'cdh1', 'cdkn1ca', 'cdt1', 'cdx4', 'chaf1a', 'chrd', 'chst11', 'crabp2b', 'creb3l1', 'creb3l2', 'csrp1a', 'ctcf', 'dld', 'dlgap5', 'dnmt3bb.2', 'drll.3', 'ednraa', 'efemp2b', 'elavl3', 'elob', 'emx3', 'epha2a', 'eppk1', 'etv4', 'eve1', 'fbln2', 'fgf8a', 'foxa3', 'foxc1a', 'foxd3', 'foxd5', 'foxh1', 'foxi1', 'foxo1a', 'foxp1b', 'fzd7a', 'fzd7b', 'gata2a', 'gata3', 'gbx1', 'gcm2', 'gli2a', 'gmnn', 'h1-0', 'her1', 'her12', 'her3', 'hoxb1b', 'hoxb8a', 'hoxb9a', 'hoxc6a', 'hoxc8a', 'id3', 'irx3a', 'ism1', 'kazald2', 'kdrl', 'klf2b', 'klf7a', 'krt4', 'krt8', 'krt99', 'lamp2', 'lgals3b', 'lhx5', 'lima1a', 'map2k6', 'mef2d', 'meis3', 'meox1', 'mns1', 'msgn1', 'msx1b', 'msx3', 'myod1', 'nasp', 'ncapd2', 'nkx2.2a', 'nr2f2', 'nr6a1a', 'nsd2', 'oclna', 'olig4', 'otx2a', 'pax2a', 'pax6a', 'pbx4', 'plagl2', 'pold3', 'rasl11b', 'rbbp4', 'rcc1', 'rfx2', 'rxrgb', 'sdc4', 'shha', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six4a', 'skia', 'snai1a', 'sox11a', 'sox11b', 'sp5l', 'srrm4', 'szl', 'tagln2', 'tbx1', 'tbx16', 'tbx16l', 'tbx3b', 'tbx6', 'tbxta', 'tcf3b', 'tcf7', 'tcf7l1a', 'tead1a', 'tlcd5a', 'tmed10', 'tpx2', 'tram1', 'trps1', 'tuba1a', 'tuba8l2', 'uhrf1', 'unc5b', 'uncx4.1', 'unga', 'vrtn', 'wnt11f2', 'zc4h2', 'zeb1a', 'zeb2a', 'zeb2b', 'zic2b', 'znf185', 'znf576.2', 'znfl2a', 'zswim5']"
Midbrain,Periderm,"['C7H16orf87', 'ackr3b', 'acvr1ba', 'aldob', 'aplnra', 'aplnrb', 'arf5', 'arhgap5', 'aspm', 'atp2b1a', 'btg2', 'c1qbp', 'cbx3a', 'cbx5', 'cd63', 'cdc14b', 'cdc42ep4a', 'cdca8', 'cdh6', 'chrd', 'chst11', 'cnn3a', 'crabp2b', 'ctcf', 'dkc1', 'dld', 'dlgap5', 'dmd', 'dync1li1', 'efna1a', 'efnb2a', 'egln1b', 'erf', 'etv4', 'etv5a', 'etv5b', 'fgf8a', 'foxa3', 'foxb1b', 'foxc1a', 'foxc1b', 'foxd3', 'foxd5', 'foxh1', 'fzd7a', 'fzd7b', 'fzd8a', 'gbx1', 'gcm2', 'gmnn', 'hdlbpa', 'her12', 'her3', 'hoxb8a', 'hsp90aa1.2', 'irx3a', 'irx5a', 'itm2cb', 'jcada', 'lamb1a', 'lft1', 'lmo4a', 'lratd1', 'map2k6', 'meis2a', 'mibp2', 'msx1b', 'msx3', 'mych', 'myclb', 'ncapd2', 'nog1', 'noto', 'nr6a1a', 'nrarpa', 'olig4', 'pbx1b', 'pcdh10b', 'pdap1a', 'ptp4a2b', 'rasl11b', 'rbmx', 'rfx2', 'rhov', 'rpl19', 'rpl4', 'rx3', 'sall1a', 'si:ch211-106e7.2', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:dkey-261m9.12', 'six3b', 'six4a', 'smtnl', 'sox10', 'sp5l', 'srrm4', 'tbx3b', 'tcf3b', 'tdgf1', 'tead1a', 'tmed10', 'tpx2', 'tram1', 'tshz3b', 'uncx4.1', 'vrtn', 'zbtb18', 'znf576.2']"
Midbrain,Presumptive telencephalon,"['C7H16orf87', 'ackr3b', 'acvr1ba', 'adka', 'admp', 'ahi1', 'akap12b', 'aplnra', 'aplnrb', 'arf5', 'arhgap5', 'arl4aa', 'arl6ip5a', 'aspm', 'bambia', 'baz1b', 'bhlha15', 'bmp2b', 'bmp4', 'bmp7a', 'btg2', 'cbx3a', 'ccnf', 'cdc14b', 'cdca8', 'cdkn1ca', 'cdt1', 'cdx1a', 'cdx4', 'crabp2b', 'ctcf', 'cux1a', 'dkk1b', 'dlgap5', 'dnmt3bb.2', 'drll.2', 'drll.3', 'dync1li1', 'efemp2b', 'elf1', 'elob', 'emx2', 'esrra', 'f11r.1', 'fbln2', 'fgf8a', 'flrt3', 'fn1a', 'foxa2', 'foxc1b', 'foxi1', 'foxo1a', 'foxp1b', 'foxp2', 'fzd7a', 'fzd7b', 'gata5', 'gbx1', 'gcm2', 'gfi1aa', 'gli2a', 'grhl1', 'grhl2b', 'h1-0', 'her12', 'her3', 'her7', 'her9', 'hoxb1b', 'hoxb8a', 'hoxc3a', 'irx3a', 'ism1', 'itga6a', 'itgb5', 'itm2cb', 'kazald2', 'kdrl', 'klf17', 'klf2a', 'klf2b', 'klf8', 'lamb1a', 'lamc1', 'lft1', 'lgals3b', 'lhx1a', 'lima1a', 'lmo2', 'lratd1', 'map2k6', 'mef2d', 'meis1b', 'mibp2', 'mns1', 'msgn1', 'msx1b', 'mycn', 'myf5', 'myod1', 'nasp', 'ncapd2', 'nkx2.2a', 'nr2f2', 'nrarpa', 'nsd2', 'olig4', 'osr1', 'otx1', 'otx2a', 'pbx1b', 'pbx4', 'pcdh10b', 'perp', 'pitx2', 'plagl2', 'pold3', 'raraa', 'rasgef1ba', 'rbbp4', 'rfx2', 'ripply1', 'rnd1b', 'rpl19', 'rpl4', 'rxraa', 'rxrgb', 'sdc4', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:dkey-261m9.12', 'six4a', 'snai1a', 'sox11a', 'sox11b', 'sox19a', 'sox3', 'sp5l', 'stox1', 'supt16h', 'tagln2', 'tbx1', 'tbx3b', 'tbx6', 'tbxta', 'tbxtb', 'tcf3b', 'tcf7', 'tcf7l1a', 'tfap2c', 'tlcd5a', 'tp63', 'tpx2', 'tram1', 'trps1', 'tuba1a', 'tuba8l2', 'uhrf1', 'unc5b', 'uncx4.1', 'ved', 'vent', 'vgll4l', 'vrtn', 'wnt8a', 'zc4h2', 'zeb2a', 'zeb2b', 'znfl2a', 'zswim5']"
Midbrain,Spinal cord differentiating,"['C7H16orf87', 'ackr3b', 'acvr1ba', 'adka', 'akap12b', 'aplnra', 'arhgap5', 'arl4aa', 'arl6ip5a', 'bach1b', 'baz1b', 'c1qbp', 'cbx3a', 'cbx5', 'cdc14b', 'cdca8', 'cdh1', 'cdh2', 'cdh6', 'cdt1', 'cfl1l', 'chaf1a', 'clic4', 'cnn3a', 'creb3l2', 'csrp1a', 'ctcf', 'cux1a', 'dkc1', 'dkk1b', 'dlgap5', 'drll.2', 'efnb2b', 'egln1b', 'elf1', 'eppk1', 'erf', 'etv5a', 'f11r.1', 'fbln2', 'fgf8a', 'flrt3', 'foxa', 'foxa3', 'foxb1b', 'foxd3', 'foxg1a', 'foxh1', 'foxi1', 'foxn2b', 'foxo1a', 'foxp1b', 'foxp2', 'fzd7a', 'fzd7b', 'fzd8a', 'gata2a', 'gata5', 'gcm2', 'gfi1aa', 'gli1', 'gmnn', 'grhl1', 'h1-0', 'hdlbpa', 'her3', 'hivep2a', 'id3', 'irx3a', 'ism1', 'itga6a', 'itgb5', 'itm2cb', 'kirrel3l', 'klf2a', 'klf2b', 'klf8', 'krt4', 'krt8', 'krt99', 'lamb1a', 'lamc1', 'lamp2', 'lef1', 'lgals3b', 'lmo2', 'lmo4a', 'map2k6', 'mibp2', 'msx1b', 'msx3', 'nap1l1', 'nasp', 'ncapd2', 'nog1', 'nop58', 'nrarpa', 'osr1', 'pax3a', 'pbx4', 'pdap1a', 'perp', 'pitx2', 'pold3', 'prmt1', 'rab11fip4a', 'rasl11b', 'rbbp4', 'rbmx', 'rcc1', 'rfx2', 'ripply1', 'rpl19', 'rpl38', 'rpl4', 'rreb1a', 'si:ch211-106e7.2', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:ch211-155e24.3', 'six3b', 'six4a', 'skia', 'smtnl', 'sox13', 'sox19a', 'sox2', 'sox3', 'sox5', 'sp8b', 'stmn1a', 'stox1', 'supt16h', 'szl', 'tagln2', 'tbx3b', 'tcf7', 'tcf7l1a', 'tdgf1', 'tead1a', 'tfap2a', 'tgif1', 'tmed10', 'tp63', 'twist2', 'uhrf1', 'unga', 'wnt11f2', 'zc4h2', 'zeb1b', 'zeb2b', 'znf185', 'znf576.2', 'znfl2a']"
Midbrain,Telencephalon dorsal,"['C7H16orf87', 'adka', 'ahi1', 'akap12b', 'aldob', 'anp32e', 'aplnrb', 'arhgap5', 'arl4aa', 'arl6ip5a', 'atf6', 'bach1b', 'baz1b', 'bcl2l1', 'bhlha15', 'bmp2b', 'c1qbp', 'cbx3a', 'cbx5', 'ccnf', 'cdc14b', 'cdc42ep4a', 'cdca8', 'cdh2', 'cdkn1ca', 'cdx1a', 'cdx4', 'chaf1a', 'chst11', 'crabp2b', 'creb3l2', 'ctcf', 'dbx1a', 'dkc1', 'dnmt3bb.2', 'drll.2', 'drll.3', 'dync1li1', 'efna1a', 'egln1b', 'elf1', 'elob', 'esrra', 'ets2', 'etv4', 'eve1', 'fbln2', 'foxa', 'foxa3', 'foxc1b', 'foxd3', 'foxd5', 'foxh1', 'foxi1', 'foxn2b', 'foxo1a', 'foxp1b', 'foxp2', 'fscn1a', 'fzd7a', 'fzd7b', 'gata5', 'gata6', 'gbx1', 'gcm2', 'gfi1aa', 'gli1', 'gli2a', 'gmnn', 'h1-0', 'hdlbpa', 'her1', 'her12', 'her3', 'hivep2a', 'hoxb1b', 'hoxb7a', 'hoxb8a', 'hoxb9a', 'hoxc3a', 'hoxc8a', 'hsp90aa1.2', 'irx3a', 'ism1', 'itga6a', 'itgb5', 'itm2cb', 'klf3', 'klf7a', 'klf8', 'lamp2', 'lbx2', 'lgals3b', 'lhfpl6', 'lhx1a', 'map2k6', 'meis1b', 'meis2a', 'meis3', 'mibp2', 'msgn1', 'mycn', 'myf5', 'myod1', 'nap1l1', 'nasp', 'ncapd2', 'ndr2', 'nkx2.2a', 'nop58', 'notch1a', 'nr6a1a', 'nrarpa', 'nsd2', 'ntd5', 'oclna', 'olig4', 'osr1', 'otx1', 'otx2a', 'otx2b', 'pax3a', 'pax6a', 'pbx1b', 'pbx4', 'pcdh10b', 'pdap1a', 'perp', 'plagl2', 'pold3', 'prickle1b', 'prmt1', 'prox1a', 'ptp4a2b', 'rbbp4', 'rbmx', 'rcc1', 'rfx2', 'rhov', 'rnd1b', 'rpl19', 'rpl38', 'rpl4', 'rplp2l', 'rxraa', 'rxrgb', 'sdc4', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six4a', 'skia', 'smtnl', 'snai1a', 'sox10', 'sox11b', 'sox13', 'sox19a', 'sp5l', 'supt16h', 'szl', 'tbx3b', 'tbx6', 'tbxta', 'tcf3b', 'tcf7l1a', 'tead1a', 'tlcd5a', 'tmed10', 'trps1', 'tuba1a', 'twist2', 'uhrf1', 'unc5b', 'uncx4.1', 'unga', 'ved', 'wnt11f2', 'zc4h2', 'zeb1b', 'zeb2a', 'zeb2b', 'zic3']"
Midbrain hindbrain boundary 2,Cephalic mesoderm,"['C7H16orf87', 'ackr3b', 'adka', 'aldob', 'anp32e', 'arl6ip5a', 'aspm', 'baz1b', 'bcl2l1', 'c1qbp', 'cbx3a', 'cbx5', 'ccnf', 'cdh2', 'cdkn1ca', 'cdt1', 'cdx1a', 'chaf1a', 'clic4', 'crabp2b', 'ctcf', 'dkc1', 'dld', 'dlgap5', 'dnmt3bb.2', 'dync1li1', 'egln1b', 'elavl3', 'elob', 'emx3', 'epha2a', 'eppk1', 'etv4', 'etv5b', 'eve1', 'fgf8a', 'flrt3', 'foxb1b', 'foxg1a', 'foxn2b', 'gcm2', 'gli2a', 'gmnn', 'her1', 'her12', 'her3', 'hoxc3a', 'hsp90aa1.2', 'irx7', 'itm2cb', 'kdrl', 'klf2b', 'klf7a', 'krt4', 'krt99', 'lef1', 'lhx5', 'lratd1', 'map2k6', 'mef2d', 'meis1b', 'mibp2', 'mns1', 'mych', 'mycn', 'myod1', 'nap1l1', 'ncapd2', 'nop58', 'notch1a', 'nr6a1a', 'nsd2', 'oclna', 'otx2a', 'pax6a', 'pcdh8', 'pdap1a', 'perp', 'plagl2', 'pold3', 'prmt1', 'rab11fip4a', 'rasl11b', 'rbbp4', 'rbmx', 'rcc1', 'rfx2', 'rhov', 'rnd1b', 'rpl19', 'rpl38', 'rpl4', 'rplp2l', 'sall1a', 'sall3b', 'sdc4', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'skia', 'snai2', 'sox10', 'sox11a', 'sox11b', 'supt16h', 'tbx6', 'tcf7', 'tead1a', 'tpx2', 'trps1', 'tuba1a', 'uhrf1', 'unga', 'vent', 'zc4h2', 'zeb1a', 'zeb2a', 'zfand5a', 'zic2b', 'znf576.2', 'znfl2a', 'zswim5']"
Midbrain hindbrain boundary 2,Definitive endoderm late,"['C7H16orf87', 'adka', 'alcamb', 'aldob', 'anp32e', 'arf5', 'arl4aa', 'arl6ip5a', 'aspm', 'baz1b', 'bcl2l1', 'c1qbp', 'cbx3a', 'cbx5', 'ccnf', 'cdca8', 'cdh2', 'cdt1', 'chaf1a', 'chrd', 'clic4', 'crabp2b', 'ctcf', 'dkc1', 'dlgap5', 'dnmt3bb.2', 'efnb2b', 'egln1b', 'elob', 'emx3', 'eppk1', 'erf', 'etv4', 'etv5b', 'fgf8a', 'foxb1b', 'foxn2b', 'foxp1b', 'fzd7a', 'fzd7b', 'gcm2', 'gli2a', 'gmnn', 'grhl1', 'hdlbpa', 'her3', 'her9', 'hsp90aa1.2', 'irx5a', 'irx7', 'itga6a', 'krt99', 'map2k6', 'meis1b', 'mibp2', 'mych', 'myclb', 'mycn', 'myf5', 'ncapd2', 'nr6a1a', 'otx2a', 'pax6a', 'pbx1b', 'pbx4', 'pdap1a', 'pold3', 'prmt1', 'rasl11b', 'rbbp4', 'rbmx', 'rhov', 'rpl19', 'rpl38', 'rpl4', 'rx3', 'sall3b', 'sdc4', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'skia', 'snai2', 'sox11b', 'sox3', 'supt16h', 'tead1a', 'tfap2a', 'tfap2c', 'tlcd5a', 'tmed10', 'tpx2', 'trps1', 'uhrf1', 'uncx4.1', 'unga', 'vrtn', 'zc4h2', 'zeb1a', 'zeb2a', 'zgc:174154', 'znf576.2', 'znfl2a', 'zswim5']"
Midbrain hindbrain boundary 2,Epidermal ectoderm,"['C7H16orf87', 'ackr3b', 'adka', 'ahi1', 'aldob', 'aplnrb', 'arf5', 'arl4aa', 'arl6ip5a', 'aspm', 'baz1b', 'c1qbp', 'cbx3a', 'cbx5', 'ccnf', 'cd63', 'cdca8', 'cdkn1ca', 'cdt1', 'chaf1a', 'cnn3a', 'ctcf', 'cux1a', 'dkc1', 'dld', 'dlgap5', 'dnmt3bb.2', 'efemp2b', 'elavl3', 'elob', 'epha2a', 'etv5b', 'fbln2', 'fn1b', 'foxa2', 'foxa3', 'foxb1b', 'foxc1a', 'foxc1b', 'foxd3', 'foxd5', 'foxn2b', 'foxp1b', 'foxp2', 'fzd7a', 'fzd7b', 'gbx1', 'gmnn', 'her1', 'her3', 'hsp90aa1.2', 'irx3a', 'irx5a', 'ism1', 'itm2cb', 'lhx5', 'map2k6', 'mibp2', 'mns1', 'msx1b', 'mych', 'myclb', 'myod1', 'ncapd2', 'ndr2', 'nog1', 'nr6a1a', 'nrarpa', 'ntd5', 'olig4', 'otx2a', 'pax6a', 'pbx1b', 'pbx4', 'pcdh8', 'pdap1a', 'prmt1', 'rab11fip4a', 'rbbp4', 'rbmx', 'rfx2', 'rhov', 'rpl19', 'rpl4', 'sall1a', 'shha', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:dkey-261m9.12', 'skia', 'sox10', 'sox11b', 'sox5', 'tbx6', 'tcf3b', 'tcf7l1b', 'tead1a', 'tgif1', 'tlcd5a', 'tpx2', 'uncx4.1', 'wnt8a', 'zfand5a', 'znf576.2', 'zswim5']"
Midbrain hindbrain boundary 2,Forebrain ventral,"['C7H16orf87', 'ackr3b', 'adka', 'alcamb', 'aldob', 'anp32e', 'aplnra', 'apoc1', 'arl4aa', 'arl6ip5a', 'bambia', 'baz1b', 'c1qbp', 'cbx3a', 'cbx5', 'ccnf', 'cdc42ep4a', 'cdt1', 'cdx1a', 'cfl1l', 'chaf1a', 'chrd', 'clic4', 'crabp2b', 'ctcf', 'dkc1', 'dkk1b', 'dnmt3bb.2', 'drll.2', 'ednraa', 'efemp2b', 'efnb2a', 'efnb2b', 'elf1', 'elob', 'esrra', 'etv5a', 'etv5b', 'eve1', 'f11r.1', 'fbln2', 'foxc1b', 'fzd7a', 'fzd7b', 'gata2a', 'gbx1', 'gcm2', 'hdlbpa', 'her1', 'hoxb7a', 'hoxb8a', 'hoxc3a', 'irx7', 'ism1', 'itm2cb', 'kazald2', 'klf7a', 'lhfpl6', 'lima1a', 'lmo2', 'map2k6', 'meis2a', 'meox1', 'mibp2', 'mych', 'mycn', 'myf5', 'nap1l1', 'nasp', 'ncapd2', 'nop58', 'nr2f2', 'nr6a1a', 'nsd2', 'otx1', 'otx2a', 'pbx1b', 'pdap1a', 'perp', 'plagl2', 'pold3', 'ptp4a2b', 'raraa', 'rasl11b', 'rbmx', 'rcc1', 'rhov', 'rnd1b', 'rpl19', 'rpl38', 'rplp2l', 'sdc4', 'si:ch211-155e24.3', 'six4a', 'snai1a', 'sox11a', 'sox2', 'sox3', 'sp5l', 'supt16h', 'tagln2', 'tbx1', 'tbx3b', 'tbx6', 'tcf7', 'tead1a', 'tfap2c', 'tmed10', 'tuba8l2', 'twist2', 'uhrf1', 'uncx4.1', 'unga', 'ved', 'vent', 'wnt8a', 'xbp1', 'zc4h2', 'zeb1a', 'zeb1b', 'zeb2a', 'zeb2b', 'znf185']"
Midbrain hindbrain boundary 2,Hindbrain 1,"['C7H16orf87', 'acvr1ba', 'adka', 'aldob', 'aplnra', 'aplnrb', 'arl4aa', 'arl6ip5a', 'atf6', 'atp2b1a', 'bambia', 'bcl2l1', 'bmp4', 'c1qbp', 'cbx3a', 'ccnf', 'cdc14b', 'cdx1a', 'cfl1l', 'chaf1a', 'csrp1a', 'ctcf', 'cux1a', 'dkc1', 'dnmt3bb.2', 'drll.2', 'dync1li1', 'ednraa', 'efna1a', 'efnb2b', 'elf1', 'elob', 'epcam', 'erf', 'etv4', 'etv5b', 'eve1', 'fbln2', 'flrt3', 'fn1b', 'foxa3', 'foxb1a', 'foxb1b', 'foxh1', 'foxn2b', 'foxp1b', 'foxp2', 'gata2a', 'gcm2', 'gli2a', 'h1-0', 'hdlbpa', 'her1', 'her12', 'her3', 'her8a', 'her9', 'hoxb7a', 'hoxb8a', 'hoxc3a', 'irx1b', 'itm2cb', 'kazald2', 'kirrel3l', 'klf3', 'krt8', 'lamb1a', 'lamc1', 'lhfpl6', 'map2k6', 'meis1b', 'meox1', 'mibp2', 'msx1b', 'mych', 'mycn', 'myf5', 'myod1', 'nap1l1', 'ncapd2', 'ndr2', 'nog1', 'nop58', 'nr2f2', 'ntd5', 'oclna', 'osr1', 'otx2a', 'pax3a', 'pbx4', 'pcdh8', 'pdap1a', 'perp', 'pitx2', 'pmp22b', 'prmt1', 'ptp4a2b', 'rab11fip4a', 'rbmx', 'rcc1', 'rpl19', 'rpl4', 'rplp2l', 'rrbp1b', 'sall3b', 'sdc4', 'shha', 'si:dkey-261m9.12', 'six4a', 'skia', 'smtnl', 'snai1a', 'snai2', 'sox10', 'sox11a', 'sp5l', 'sp8b', 'srrm4', 'supt16h', 'szl', 'tbx6', 'tcf7l2', 'tfap2c', 'tgif1', 'tlcd5a', 'tp63', 'tpx2', 'tuba8l2', 'twist2', 'unc5b', 'unga', 'ved', 'vent', 'vgll4l', 'vrtn', 'wnt8a', 'zc4h2', 'zeb1a', 'zeb1b', 'zgc:174154', 'zic2a', 'zic3', 'znf576.2', 'zswim5']"
Midbrain hindbrain boundary 2,Midbrain,"['C7H16orf87', 'ackr3b', 'alcamb', 'anp32e', 'aplnrb', 'apoc1', 'arl4aa', 'arl4ab', 'arl6ip5a', 'atf6', 'atp2b1a', 'axin2', 'bambia', 'baz1b', 'bcl2l1', 'bmp4', 'c1qbp', 'cbx3a', 'cbx5', 'ccnf', 'cdx1a', 'cdx4', 'cnn3a', 'crabp2b', 'csrp1a', 'ctcf', 'cxcr4a', 'dkc1', 'ednraa', 'efemp2b', 'efna1a', 'efnb2a', 'elf1', 'elob', 'eppk1', 'esrra', 'etv5a', 'etv5b', 'eve1', 'f11r.1', 'fbln2', 'fgf8a', 'flrt3', 'fn1a', 'fn1b', 'foxb1a', 'foxc1b', 'foxn2b', 'foxp1b', 'gata2a', 'hdlbpa', 'her1', 'her3', 'her5', 'her7', 'her8a', 'hoxb7a', 'hoxb8a', 'hoxb9a', 'hoxc3a', 'hsp90aa1.2', 'irx5a', 'irx7', 'ism1', 'itm2cb', 'kdrl', 'kirrel3l', 'klf3', 'krt18a.1', 'lamb1a', 'lamc1', 'lef1', 'lhfpl6', 'lhx1a', 'mab21l2', 'meis1b', 'meis2a', 'meis3', 'meox1', 'mibp2', 'msgn1', 'mych', 'myf5', 'myod1', 'nap1l1', 'nasp', 'ndr2', 'nop58', 'ntd5', 'pax3a', 'pbx1b', 'pcdh8', 'pdap1a', 'perp', 'prickle1b', 'prmt1', 'ptp4a2b', 'rasl11b', 'rbmx', 'rcc1', 'ripply1', 'rnd1b', 'rplp2l', 'rrbp1b', 'sdc4', 'si:ch211-106e7.2', 'skia', 'smtnl', 'snai1a', 'snai2', 'sp8b', 'supt16h', 'tbx16', 'tbx6', 'tcf7l1a', 'tead1a', 'tfap2c', 'tp63', 'tpx2', 'tuba8l2', 'uncx4.1', 'ved', 'vent', 'vrtn', 'wnt8a', 'xbp1', 'zc4h2', 'zeb1b', 'zfand5a', 'zgc:174154', 'zic2a', 'zic3', 'znf576.2', 'znfl2a']"
Midbrain hindbrain boundary 2,Neural crest,"['C7H16orf87', 'adka', 'alcamb', 'aldob', 'anp32e', 'aplnrb', 'arl4aa', 'arl6ip5a', 'atf6', 'axin2', 'baz1b', 'btg2', 'c1qbp', 'cbx3a', 'cbx5', 'ccnf', 'cd63', 'cdca8', 'cdkn1ca', 'cdt1', 'cfl1l', 'chaf1a', 'clic4', 'cnn3a', 'crabp2b', 'csrp1a', 'ctcf', 'cxcr4a', 'dbx1a', 'dkc1', 'dld', 'dlgap5', 'dnmt3bb.2', 'drll.3', 'dync1li1', 'ednraa', 'efnb2a', 'efnb2b', 'egln1b', 'elavl3', 'emx2', 'ephb3a', 'erf', 'etv5b', 'fbln2', 'fezf2', 'foxa', 'foxa2', 'foxa3', 'foxc1a', 'foxc1b', 'foxp2', 'fzd7a', 'fzd7b', 'gcm2', 'gli2a', 'gmnn', 'h1-0', 'hdlbpa', 'her1', 'her3', 'her7', 'hoxc8a', 'hsp90aa1.2', 'irx3a', 'irx5a', 'irx7', 'ism1', 'itgb5', 'itm2cb', 'lamp2', 'lbx2', 'lhfpl6', 'lmo2', 'map2k6', 'meis1b', 'meox1', 'mibp2', 'mns1', 'msgn1', 'myclb', 'mycn', 'myf5', 'myod1', 'nap1l1', 'nasp', 'ncapd2', 'ndr2', 'nop58', 'nsd2', 'ntd5', 'otx1', 'otx2a', 'otx2b', 'pbx4', 'pcdh8', 'pdap1a', 'perp', 'pitx2', 'plagl2', 'pold3', 'prmt1', 'ptp4a2b', 'rab11fip4a', 'rasgef1ba', 'rbbp4', 'rbmx', 'rcc1', 'rfx2', 'rhov', 'rnd1b', 'rpl19', 'rpl4', 'rplp2l', 'rrbp1b', 'rx3', 'sall1a', 'sdc4', 'shha', 'si:ch211-113a14.12', 'si:ch211-113a14.18', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six7', 'snai1a', 'sox11a', 'sox13', 'srrm4', 'supt16h', 'tbx1', 'tbx16', 'tbx3b', 'tbx6', 'tcf3b', 'tcf7l1a', 'tcf7l1b', 'tdgf1', 'tead1a', 'tpx2', 'trps1', 'twist2', 'uhrf1', 'uncx4.1', 'unga', 'vent', 'zc4h2', 'zeb1b', 'zeb2b', 'zic2a', 'znfl2a']"
