source,target,bleed_genes
Neurectoderm posterior,Ectoderm dorsal anterior,"['ackr3b', 'acvr1ba', 'admp', 'ahi1', 'aplnra', 'arl4ab', 'arl4d', 'bach1b', 'btg2', 'cdh2', 'clic4', 'creb3l2', 'dbx1a', 'dkk1b', 'efemp2b', 'efnb2b', 'ephb3a', 'esrra', 'etv4', 'etv5b', 'fgf8a', 'fn1b', 'fnbp1l', 'foxa', 'foxa2', 'foxa3', 'foxc1b', 'gsc', 'helb', 'her1', 'her5', 'her8a', 'irx1b', 'ism1', 'itgb5', 'itm2cb', 'jcada', 'klf3', 'krt18a.1', 'lbx2', 'lft1', 'meis1b', 'meox1', 'mespab', 'msx3', 'mycn', 'myf5', 'ndr2', 'nog1', 'nrarpa', 'nsd2', 'ntd5', 'osr1', 'pcdh8', 'perp', 'plekhg5b', 'prickle1b', 'rab11fip4a', 'raraa', 'rfx2', 'rhov', 'rrbp1b', 'shha', 'six4a', 'six4b', 'skilb', 'sox13', 'sox17', 'sox3', 'sox5', 'tagln2', 'tbx1', 'tbx6', 'tbxtb', 'tcf3b', 'tdgf1', 'tph1b', 'tshz3b', 'tuba1a', 'twist2', 'unc5b', 'uncx4.1', 'vent', 'vrtn', 'wnt11f2', 'wnt8a', 'zc4h2', 'zeb1a', 'zic3', 'zswim5']"
Neurectoderm posterior,Ectoderm dorsal posterior,"['ackr3b', 'alcamb', 'aplnra', 'arl4aa', 'arl4d', 'axin2', 'bach1b', 'baz1b', 'c1qbp', 'cdh2', 'cdx1a', 'cdx4', 'chrd', 'clic4', 'crabp2b', 'dact2', 'dbx1a', 'dkk1b', 'dlx3b', 'dnmt3bb.2', 'ednraa', 'efna1a', 'efnb2b', 'elf1', 'ephb3a', 'esrra', 'fbln2', 'fgf8a', 'fn1a', 'fnbp1l', 'foxa', 'foxb1a', 'foxb1b', 'foxc1b', 'foxp1b', 'foxp2', 'fzd7a', 'gata5', 'gata6', 'gbx1', 'gli2a', 'grhl2b', 'gsc', 'her5', 'her6', 'her9', 'hoxb1b', 'irx1b', 'irx7', 'ism1', 'jcada', 'kazald2', 'kirrel3l', 'klf3', 'krt18a.1', 'lef1', 'lima1a', 'lmo4a', 'map2k6', 'meis1b', 'meis3', 'myclb', 'mycn', 'myf5', 'ndr2', 'nog1', 'nsd2', 'olig4', 'osr1', 'otx1', 'otx2a', 'otx2b', 'pcdh8', 'perp', 'ppan', 'prdm1a', 'prickle1b', 'rab11fip4a', 'raraa', 'rbbp4', 'rreb1a', 'shha', 'six7', 'sox11a', 'sox5', 'sp5l', 'sp8b', 'tagln2', 'tbx1', 'tbx16l', 'tcf7', 'tfap2a', 'tlcd5a', 'tp63', 'tshz3b', 'tuba1a', 'tuba8l2', 'twist2', 'unc5b', 'wnt8a', 'zeb1a', 'zeb1b', 'zeb2b', 'zic2a', 'zic3', 'znf185']"
Neurectoderm posterior,Ectoderm ventral anterior,"['acvr1ba', 'ahi1', 'alcamb', 'aplnra', 'axin2', 'baz1b', 'btg2', 'cdh2', 'cdx1a', 'cdx4', 'clic4', 'creb3l2', 'dbx1a', 'dnmt3bb.2', 'ednraa', 'ephb3a', 'esrra', 'etv5b', 'fbln2', 'fgf8a', 'fnbp1l', 'foxa2', 'foxa3', 'foxc1b', 'foxp1b', 'foxp2', 'fzd7a', 'fzd8a', 'gsc', 'helb', 'her6', 'her8a', 'her9', 'irx7', 'ism1', 'itm2cb', 'jcada', 'krt18a.1', 'lbx2', 'lef1', 'lft1', 'lft2', 'map2k6', 'meis1b', 'meox1', 'msgn1', 'msx1b', 'myclb', 'ndr2', 'nog1', 'nrarpa', 'nsd2', 'osr1', 'otx2a', 'otx2b', 'pcdh8', 'perp', 'plekhg5b', 'ppan', 'prickle1b', 'rab11fip4a', 'raraa', 'rbbp4', 'rfx2', 'shha', 'six4a', 'six7', 'skia', 'skilb', 'sox11a', 'sox13', 'sox5', 'tbx16l', 'tbxtb', 'tcf3b', 'tcf7', 'tshz3b', 'tuba1a', 'unc5b', 'uncx4.1', 'wnt8a', 'zc4h2', 'zswim5']"
Neurectoderm posterior,Ectoderm ventral posterior,"['ackr3b', 'ahi1', 'alcamb', 'aldob', 'arl4ab', 'atf6', 'axin2', 'bach1b', 'baz1b', 'btg2', 'c1qbp', 'cdh2', 'clic4', 'creb3l2', 'cst3', 'dact2', 'dkk1b', 'dnmt3bb.2', 'ednraa', 'efna1a', 'efnb2a', 'efnb2b', 'epha2a', 'ephb3a', 'esrra', 'fbln2', 'fnbp1l', 'foxa', 'foxa2', 'foxd3', 'foxp1b', 'foxp2', 'fscn1a', 'gli2a', 'grhl2b', 'gsc', 'her9', 'kazald2', 'lbx2', 'lft1', 'lft2', 'lmo4a', 'map2k6', 'meis1b', 'meox1', 'myclb', 'nasp', 'ndr2', 'nog1', 'noto', 'perp', 'ppan', 'raraa', 'rbbp4', 'rfx2', 'rrbp1b', 'shha', 'six4a', 'smtnl', 'sox11a', 'sox11b', 'sox17', 'sox19a', 'sox2', 'sox5', 'sp5l', 'sp8b', 'tbx6', 'tcf3b', 'tshz3b', 'tuba1a', 'twist2', 'uncx4.1', 'zc4h2', 'zeb1a', 'zic2b', 'zswim5']"
Neurectoderm posterior,Floor plate,"['add3b', 'alcamb', 'aldob', 'anp32e', 'aplnra', 'arl4aa', 'arl4d', 'atp2b1a', 'bambia', 'baz1b', 'c1qbp', 'cdh2', 'chrd', 'cst3', 'ddx4', 'dkk1b', 'dnmt3bb.2', 'drll.2', 'dynll1', 'ednraa', 'efemp2b', 'efna1a', 'efnb2b', 'elf1', 'epcam', 'epha2a', 'erf', 'esrra', 'ets2', 'etv4', 'etv5b', 'f11r.1', 'fn1a', 'fnbp1l', 'foxb1a', 'foxc1b', 'foxd5', 'foxh1', 'fzd7a', 'fzd8a', 'gli2a', 'grhl2b', 'helb', 'her7', 'her8a', 'id3', 'ism1', 'itgb5', 'itm2cb', 'kazald2', 'klf2a', 'krt99', 'lamc1', 'lamp2', 'lbx2', 'lhx5', 'lima1a', 'map2k6', 'meis1b', 'meox1', 'mespab', 'mixl1', 'msgn1', 'mych', 'myf5', 'nrarpa', 'nsd2', 'ntd5', 'oclna', 'olig4', 'osr1', 'otx1', 'otx2a', 'otx2b', 'pcdh10b', 'pcdh8', 'pknox1.1', 'ppan', 'rab11fip4a', 'raraa', 'rasl11b', 'rcc1', 'rhov', 'ripply1', 'rnd1b', 'sdc4', 'si:dkey-261m9.12', 'six4a', 'six4b', 'six7', 'skia', 'sox11a', 'sox17', 'sox19a', 'sox2', 'sp5l', 'szl', 'tbx16', 'tbx16l', 'tcf7', 'tcf7l1b', 'tgif1', 'tlcd5a', 'tp63', 'tram1', 'tshz3b', 'tuba1a', 'tuba8l2', 'uhrf1', 'unc5b', 'ved', 'wnt8a', 'ypel3', 'zeb1a', 'zeb2b', 'zic2b', 'zic3', 'znfl2a']"
Neurectoderm posterior,Mesoderm caudal,"['ackr3b', 'add3b', 'aldob', 'anp32e', 'arl4ab', 'atf6', 'atp2b1a', 'axin2', 'bach1b', 'baz1b', 'btg2', 'c1qbp', 'cdh1', 'creb3l2', 'dlx3b', 'dnmt3bb.2', 'dynll1', 'ednraa', 'elf1', 'epha2a', 'eppk1', 'etv4', 'etv5b', 'foxa3', 'foxd3', 'foxd5', 'foxi1', 'foxn2b', 'foxp1b', 'foxp2', 'grhl1', 'grhl2b', 'gsc', 'kazald2', 'klf2a', 'klf3', 'klf8', 'krt18a.1', 'krt8', 'map2k6', 'meox1', 'mns1', 'msx3', 'mycla', 'nasp', 'nog1', 'olig4', 'perp', 'ppan', 'rab11fip4a', 'raraa', 'rasgef1ba', 'rbbp4', 'rfx2', 'rrbp1b', 'si:ch211-155e24.3', 'sox11b', 'sox13', 'sox17', 'sp5l', 'tagln2', 'tbx1', 'tfap2c', 'tgif1', 'tp63', 'tram1', 'tuba1a', 'twist2', 'uhrf1', 'vgll4l', 'zc4h2', 'zeb1a', 'zeb1b']"
Neurectoderm posterior,Mesoderm ventral,"['ackr3b', 'add3b', 'ahi1', 'aldob', 'anp32e', 'arl4ab', 'atf6', 'baz1b', 'btg2', 'c1qbp', 'cdkn1ca', 'cdx4', 'cxcr4a', 'dact2', 'dlx3b', 'dnmt3bb.2', 'dynll1', 'epcam', 'esrra', 'etv5b', 'f11r.1', 'fnbp1l', 'foxa3', 'foxh1', 'foxn2b', 'foxp1b', 'foxp2', 'fzd8a', 'grhl2b', 'gsc', 'her5', 'her6', 'her9', 'irx1b', 'irx7', 'itgb5', 'klf2b', 'klf8', 'krt18a.1', 'krt8', 'lft2', 'map2k6', 'meis3', 'mns1', 'msx3', 'mycla', 'nasp', 'otx2a', 'perp', 'ppan', 'rab11fip4a', 'raraa', 'rbbp4', 'rcc1', 'rfx2', 'si:ch211-155e24.3', 'six3b', 'six7', 'skia', 'sp5l', 'tagln2', 'tbxtb', 'tfap2c', 'tgif1', 'tp63', 'tph1b', 'tram1', 'tuba1a', 'twist2', 'uhrf1', 'vgll4l', 'zc4h2', 'zic2b']"
Neurectoderm posterior,Neuroectoderm anterior,"['ackr3b', 'acvr1ba', 'admp', 'ahi1', 'aplnra', 'arl4d', 'bach1b', 'bmp2b', 'cdc14b', 'creb3l2', 'cxcr4a', 'ddx4', 'ednraa', 'efemp2b', 'ephb3a', 'esrra', 'etv5b', 'fgf8a', 'fnbp1l', 'foxa', 'foxa2', 'foxa3', 'foxc1b', 'foxd3', 'fscn1a', 'grhl1', 'gsc', 'helb', 'her1', 'her5', 'her8a', 'irx7', 'itm2cb', 'jcada', 'klf3', 'krt18a.1', 'lamb1a', 'lamc1', 'lbx2', 'lft1', 'lhfpl6', 'meis1b', 'meox1', 'mespab', 'myf5', 'ndr2', 'nog1', 'notch1a', 'ntd5', 'osr1', 'pcdh10b', 'pcdh8', 'plekhg5b', 'prickle1b', 'rab11fip4a', 'raraa', 'rfx2', 'rhov', 'rrbp1b', 'sall3b', 'si:ch211-106e7.2', 'six4a', 'skilb', 'sox17', 'sox3', 'sox5', 'szl', 'tagln2', 'tbx1', 'tbxtb', 'tcf3b', 'tdgf1', 'tshz3b', 'tuba1a', 'tuba8l2', 'twist2', 'uncx4.1', 'ved', 'vrtn', 'wnt11f2', 'wnt8a', 'zc4h2', 'zeb1a', 'zic3', 'znfl2a', 'zswim5']"
Neurectoderm posterior,Non-neural ectoderm,"['acvr1ba', 'ahi1', 'alcamb', 'aldob', 'anp32e', 'arl4ab', 'atf6', 'axin2', 'bach1b', 'baz1b', 'btg2', 'cdh2', 'cdx4', 'clic4', 'creb3l2', 'cst3', 'dbx1a', 'ddx4', 'dkk1b', 'dnmt3bb.2', 'dynll1', 'ednraa', 'efnb2a', 'ephb3a', 'esrra', 'etv5b', 'fgf8a', 'fnbp1l', 'foxa', 'foxa2', 'foxa3', 'foxc1b', 'foxp2', 'fzd7a', 'fzd8a', 'gli2a', 'gsc', 'helb', 'her6', 'her9', 'itm2cb', 'lamp2', 'lft1', 'lft2', 'map2k6', 'meis1b', 'meox1', 'mns1', 'msx1b', 'nasp', 'ndr2', 'nrarpa', 'olig4', 'osr1', 'otx2a', 'otx2b', 'plekhg5b', 'ppan', 'rab11fip4a', 'raraa', 'rfx2', 'rrbp1b', 'shha', 'skilb', 'sox11a', 'sox13', 'sox17', 'sox19a', 'sox2', 'sox5', 'tbxta', 'tbxtb', 'tcf3b', 'tph1b', 'tshz3b', 'tuba1a', 'tuba8l2', 'uncx4.1', 'vrtn', 'wnt11f2', 'wnt8a', 'zswim5']"
Neurectoderm posterior,Notochord early,"['add3b', 'ahi1', 'aldob', 'anp32e', 'atp2b1a', 'bambia', 'bmp7a', 'cdc14b', 'cdh1', 'cdx1a', 'chrd', 'cxcr4a', 'dld', 'drll.3', 'dynll1', 'epcam', 'ephb3a', 'erf', 'esrra', 'etv5b', 'foxc1b', 'foxd5', 'foxh1', 'foxi1', 'foxn2b', 'foxp1b', 'foxp2', 'fzd7a', 'fzd8a', 'gli1', 'grhl2b', 'helb', 'her6', 'her9', 'kazald2', 'klf2a', 'klf3', 'lbx2', 'lima1a', 'meis1b', 'meox1', 'mych', 'otx1', 'otx2a', 'rcc1', 'rnd1b', 'rreb1a', 'six4b', 'six7', 'skia', 'sox11b', 'sox17', 'sox5', 'sp5l', 'szl', 'tagln2', 'tead1a', 'tgif1', 'tlcd5a', 'tp63', 'tshz3b', 'tuba1a', 'ved', 'vrtn', 'zeb1a', 'zeb1b']"
Neurectoderm posterior,Paraxial mesoderm,"['add3b', 'ahi1', 'aldob', 'anp32e', 'arl4ab', 'atf6', 'atp2b1a', 'axin2', 'bach1b', 'bambia', 'bmp2b', 'bmp4', 'cdc14b', 'cdx1a', 'cdx4', 'chrd', 'cxcr4a', 'dact2', 'dnmt3bb.2', 'dynll1', 'elf1', 'epcam', 'epha2a', 'eppk1', 'esrra', 'etv4', 'etv5b', 'f11r.1', 'foxa3', 'foxi1', 'foxn2b', 'foxp1b', 'foxp2', 'gata2a', 'grhl2b', 'gsc', 'her9', 'irx1b', 'klf2a', 'klf3', 'krt18a.1', 'krt8', 'lamp2', 'lft2', 'lima1a', 'map2k6', 'mns1', 'mych', 'nasp', 'ndr2', 'nrarpa', 'perp', 'rab11fip4a', 'rasgef1ba', 'rbbp4', 'rcc1', 'rfx2', 'rrbp1b', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'skia', 'sox11b', 'sox17', 'sp5l', 'szl', 'tgif1', 'tp63', 'tram1', 'twist2', 'uhrf1', 'uncx4.1', 'vgll4l', 'zc4h2', 'zeb1b']"
Neurectoderm posterior,Prechordal plate early,"['ackr3b', 'add3b', 'admp', 'ahi1', 'aldob', 'atp2b1a', 'cdc14b', 'cdh2', 'cdkn1ca', 'cdx1a', 'chrd', 'clic4', 'cxcr4a', 'dld', 'dlx3b', 'dnmt3bb.2', 'dynll1', 'epcam', 'epha2a', 'erf', 'esrra', 'etv5b', 'f11r.1', 'fgf8a', 'foxc1b', 'foxp2', 'fzd7a', 'gli1', 'helb', 'her1', 'her5', 'her7', 'her9', 'itm2cb', 'klf2a', 'lamp2', 'lima1a', 'mns1', 'noto', 'plekhg5b', 'ppan', 'rab11fip4a', 'rbbp4', 'rcc1', 'rfx2', 'rhov', 'rreb1a', 'si:dkey-261m9.12', 'skia', 'skilb', 'sox11b', 'sox13', 'sox5', 'stox1', 'tcf3b', 'tead1a', 'tlcd5a', 'ved', 'zic2a', 'zic2b', 'znfl2a']"
Neurectoderm posterior,Tailbud,"['ackr3b', 'aldob', 'arl4aa', 'arl4ab', 'atf6', 'atp2b1a', 'baz1b', 'btg2', 'c1qbp', 'cdkn1ca', 'crabp2b', 'creb3l1', 'creb3l2', 'cst3', 'dlx3b', 'dnmt3bb.2', 'dynll1', 'ednraa', 'efna1a', 'efnb2a', 'elf1', 'epha2a', 'ephb3a', 'eppk1', 'fbln2', 'fnbp1l', 'foxa2', 'foxd3', 'foxp1b', 'foxp2', 'gata2a', 'gata6', 'gli2a', 'grhl2b', 'gsc', 'kazald2', 'klf8', 'krt18a.1', 'krt4', 'krt8', 'map2k6', 'meis1b', 'meox1', 'mns1', 'mycla', 'nasp', 'ntd5', 'perp', 'ppan', 'prdm1a', 'raraa', 'rbbp4', 'rnd1b', 'rrbp1b', 'sdc4', 'shha', 'si:ch211-155e24.3', 'smtnl', 'sox11b', 'sox17', 'sox2', 'sox3', 'sox32', 'sp5l', 'tagln2', 'tead1a', 'tp63', 'tuba1a', 'twist2', 'uhrf1', 'unc5b', 'uncx4.1', 'vgll4l', 'xbp1', 'zc4h2', 'zeb1a']"
Neurectoderm posterior,Tailbud NMP,"['alcamb', 'aldob', 'arl4ab', 'atf6', 'atp2b1a', 'baz1b', 'btg2', 'c1qbp', 'cdkn1ca', 'clic4', 'crabp2b', 'creb3l2', 'cst3', 'cxcr4a', 'dkk1b', 'dnmt3bb.2', 'dynll1', 'ednraa', 'efna1a', 'efnb2a', 'efnb2b', 'epcam', 'epha2a', 'ephb3a', 'eppk1', 'erf', 'etv5b', 'f11r.1', 'fbln2', 'fnbp1l', 'foxa', 'foxa2', 'foxc1b', 'foxp1b', 'foxp2', 'fscn1a', 'gata5', 'gata6', 'gli2a', 'grhl1', 'grhl2b', 'gsc', 'her9', 'kazald2', 'klf8', 'krt18a.1', 'krt8', 'lbx2', 'lhx1a', 'lmo4a', 'map2k6', 'meis1b', 'meox1', 'mixl1', 'mns1', 'mycla', 'myf5', 'nasp', 'nog1', 'noto', 'oclna', 'pcdh10b', 'perp', 'ppan', 'rbbp4', 'rcc1', 'ripply1', 'rnd1b', 'rrbp1b', 'sdc4', 'shha', 'si:ch211-155e24.3', 'six3b', 'skilb', 'smtnl', 'sox11a', 'sox11b', 'sox13', 'sox17', 'sox2', 'sox3', 'sox32', 'sp5l', 'sp8b', 'tagln2', 'tead1a', 'tp63', 'tram1', 'tuba1a', 'tuba8l2', 'uhrf1', 'vgll4l', 'xbp1', 'ypel3', 'zc4h2', 'zeb1a', 'zeb1b', 'znf185', 'zswim5']"
Neurectoderm posterior,Tailbud mesoderm,"['ackr3b', 'add3b', 'aldob', 'arl4aa', 'atf6', 'atp2b1a', 'axin2', 'baz1b', 'btg2', 'c1qbp', 'creb3l2', 'cst3', 'cxcr4a', 'dlx3b', 'dnmt3bb.2', 'dynll1', 'efnb2b', 'elf1', 'eppk1', 'etv5b', 'fnbp1l', 'foxa3', 'foxb1a', 'foxd5', 'foxp1b', 'foxp2', 'gli2a', 'grhl1', 'grhl2b', 'gsc', 'kazald2', 'klf2a', 'klf8', 'krt18a.1', 'krt99', 'lima1a', 'lmo4a', 'map2k6', 'meox1', 'mns1', 'msx3', 'mycla', 'nasp', 'nog1', 'noto', 'olig4', 'otx2a', 'perp', 'prdm1a', 'raraa', 'rbbp4', 'rfx2', 'ripply1', 'rnd1b', 'rrbp1b', 'si:ch211-155e24.3', 'six3b', 'smtnl', 'sox11b', 'sox13', 'sp5l', 'tead1a', 'tgif1', 'tp63', 'tram1', 'tshz3b', 'tuba1a', 'twist2', 'uhrf1', 'unc5b', 'zc4h2', 'zeb1a', 'zeb1b']"
Neuroectoderm anterior,Definitive endoderm early,"['aldob', 'anp32e', 'arl4aa', 'atf6', 'atp2b1a', 'baz1b', 'btg2', 'cdc14b', 'cdkn1ca', 'chrd', 'clic4', 'dlx3b', 'dnmt3bb.2', 'dynll1', 'epcam', 'epha2a', 'erf', 'esrra', 'etv4', 'fnbp1l', 'foxb1b', 'foxc1b', 'foxd3', 'foxd5', 'foxi1', 'foxn2b', 'foxp1b', 'fzd7a', 'gli1', 'her6', 'irx1b', 'irx7', 'klf2a', 'klf2b', 'klf8', 'map2k6', 'mns1', 'msx1b', 'mycla', 'nasp', 'nrarpa', 'olig4', 'perp', 'raraa', 'rasgef1ba', 'rbbp4', 'rcc1', 'rreb1a', 'sox11b', 'tead1a', 'tgif1', 'tlcd5a', 'tp63', 'tram1', 'twist2', 'uhrf1', 'xbp1', 'zc4h2', 'zeb1b', 'zeb2b', 'zic2a']"
Neuroectoderm anterior,EVL,"['ackr3b', 'acvr1ba', 'atf6', 'bmp4', 'bmp7a', 'btg2', 'c1qbp', 'cxcr4a', 'dact2', 'ddx4', 'dkk1b', 'efemp2b', 'efna1a', 'efnb2a', 'esrra', 'etv5b', 'fbln2', 'flrt3', 'fn1a', 'foxa2', 'foxb1a', 'foxb1b', 'foxc1a', 'foxd3', 'foxd5', 'foxn2b', 'foxp1b', 'fscn1a', 'gata5', 'gbx1', 'gli1', 'gsc', 'helb', 'her1', 'her6', 'irx7', 'itm2cb', 'jcada', 'klf8', 'lamc1', 'lamp2', 'lbx2', 'lef1', 'lft1', 'lft2', 'lhfpl6', 'lmo4a', 'meis1b', 'meis3', 'mespab', 'mixl1', 'msgn1', 'msx3', 'ndr2', 'nrarpa', 'ntd5', 'olig4', 'pcdh10b', 'pcdh8', 'pknox1.1', 'plekhg5b', 'prdm1a', 'rab11fip4a', 'rasgef1ba', 'rfx2', 'ripply1', 'rnd1b', 'sall3b', 'shha', 'si:ch211-106e7.2', 'six3b', 'six4a', 'six4b', 'snai1a', 'sox17', 'sox3', 'sox32', 'sp5l', 'szl', 'tbx16l', 'tbx6', 'tcf3b', 'tead1a', 'tfap2c', 'tp63', 'tram1', 'tshz3b', 'twist2', 'uncx4.1', 'vent', 'zeb1b', 'zeb2b', 'znfl2a', 'zswim5']"
Neuroectoderm anterior,Ectoderm dorsal anterior,"['ackr3b', 'admp', 'alcamb', 'aldob', 'arl4aa', 'atf6', 'baz1b', 'btg2', 'c1qbp', 'cdh2', 'cdh6', 'clic4', 'crabp2b', 'dbx1a', 'dkk1b', 'dlx3b', 'dnmt3bb.2', 'efna1a', 'ephb3a', 'esrra', 'ets2', 'flrt3', 'fn1b', 'fnbp1l', 'foxa2', 'foxc1b', 'foxd5', 'foxp1b', 'foxp2', 'fzd7a', 'fzd8a', 'gata5', 'gli2a', 'grhl2b', 'her5', 'her6', 'her8a', 'her9', 'kirrel3l', 'klf2a', 'lbx2', 'map2k6', 'meis1b', 'mycn', 'nasp', 'ndr2', 'nrarpa', 'nsd2', 'osr1', 'otx1', 'otx2a', 'otx2b', 'pcdh8', 'perp', 'ppan', 'prdm1a', 'rbbp4', 'ripply1', 'rnd1b', 'rreb1a', 'shha', 'six3b', 'six4b', 'six7', 'smtnl', 'sox11a', 'sox17', 'sox2', 'sox5', 'tagln2', 'tbx16l', 'tbx6', 'tcf7l1a', 'tcf7l1b', 'tdgf1', 'tead1a', 'tfap2a', 'tgif1', 'tlcd5a', 'tshz3b', 'tuba1a', 'wnt11f2', 'xbp1', 'zeb1a', 'zeb1b', 'zeb2b', 'zic2a', 'zic3']"
Neuroectoderm anterior,Ectoderm dorsal posterior,"['ackr3b', 'alcamb', 'aldob', 'arl4aa', 'atf6', 'baz1b', 'cdh2', 'clic4', 'crabp2b', 'dbx1a', 'dnmt3bb.2', 'efna1a', 'elf1', 'ephb3a', 'erf', 'fbln2', 'flrt3', 'fn1a', 'foxh1', 'foxi1', 'foxn2b', 'foxp1b', 'foxp2', 'fzd7a', 'gata5', 'gli2a', 'grhl2b', 'her5', 'her6', 'id3', 'irx1b', 'irx7', 'jcada', 'kirrel3l', 'klf8', 'krt99', 'lima1a', 'map2k6', 'meis1b', 'mixl1', 'myclb', 'mycn', 'nasp', 'ndr2', 'nsd2', 'osr1', 'pcdh8', 'perp', 'ppan', 'rasl11b', 'rbbp4', 'ripply1', 'rnd1b', 'rreb1a', 'shha', 'si:ch211-155e24.3', 'six3b', 'skia', 'sox11a', 'sox11b', 'sox2', 'sox5', 'tagln2', 'tbx16l', 'tcf7l1a', 'tcf7l1b', 'tead1a', 'tgif1', 'tlcd5a', 'tp63', 'tram1', 'uhrf1', 'vgll4l', 'zic2b', 'zic3', 'znf185']"
Neuroectoderm anterior,Ectoderm ventral anterior,"['ahi1', 'alcamb', 'aldob', 'arl4aa', 'atf6', 'baz1b', 'btg2', 'c1qbp', 'cdh2', 'clic4', 'creb3l2', 'dact2', 'dbx1a', 'dnmt3bb.2', 'ednraa', 'efnb2a', 'efnb2b', 'ephb3a', 'esrra', 'ets2', 'fbln2', 'fnbp1l', 'foxa3', 'foxc1b', 'foxp1b', 'foxp2', 'fscn1a', 'fzd7a', 'gli2a', 'grhl2b', 'gsc', 'her6', 'her8a', 'irx1b', 'irx7', 'kazald2', 'kirrel3l', 'lbx2', 'lft2', 'lmo4a', 'map2k6', 'meis1b', 'mns1', 'msgn1', 'myclb', 'nasp', 'ndr2', 'nsd2', 'osr1', 'pcdh8', 'perp', 'ppan', 'raraa', 'rbbp4', 'ripply1', 'shha', 'skia', 'smtnl', 'sox11a', 'sox11b', 'sox19a', 'sox2', 'sox5', 'sp8b', 'tbx16l', 'tcf3b', 'tcf7l1a', 'tcf7l1b', 'tgif1', 'tuba1a', 'uhrf1', 'wnt11f2', 'zc4h2', 'zeb1b', 'zswim5']"
Neuroectoderm anterior,Neurectoderm posterior,"['add3b', 'alcamb', 'aldob', 'anp32e', 'apoc1', 'arl4aa', 'atf6', 'atp2b1a', 'bambia', 'baz1b', 'bmp4', 'bmp7a', 'btg2', 'c1qbp', 'cdh1', 'cdh2', 'cdkn1ca', 'clic4', 'crabp2b', 'creb3l1', 'cst3', 'dbx1a', 'dnmt3bb.2', 'drll.2', 'drll.3', 'dynll1', 'efna1a', 'efnb2a', 'elf1', 'epcam', 'eppk1', 'erf', 'ets2', 'f11r.1', 'fbln2', 'flrt3', 'fn1a', 'fn1b', 'foxh1', 'foxi1', 'foxn2b', 'foxp1b', 'foxp2', 'fzd7a', 'gata2a', 'gata5', 'gli2a', 'grhl2b', 'her6', 'id3', 'kirrel3l', 'klf2b', 'klf8', 'krt4', 'krt8', 'krt99', 'lamp2', 'lhx1a', 'lima1a', 'map2k6', 'mixl1', 'mns1', 'msgn1', 'mycla', 'myclb', 'mycn', 'nasp', 'nsd2', 'oclna', 'perp', 'pknox1.1', 'ppan', 'rasl11b', 'rbbp4', 'rcc1', 'ripply1', 'rnd1b', 'rreb1a', 'sdc4', 'shha', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six3b', 'six4b', 'skia', 'sox11a', 'sox11b', 'sox19a', 'sox2', 'stox1', 'tbx16l', 'tbx6', 'tcf7l1a', 'tcf7l1b', 'tead1a', 'tgif1', 'tlcd5a', 'tp63', 'tram1', 'uhrf1', 'ypel3', 'zic2a', 'zic2b', 'znf185']"
Neuroectoderm anterior,Non-neural ectoderm,"['acvr1ba', 'add3b', 'ahi1', 'alcamb', 'aldob', 'anp32e', 'arl4aa', 'atf6', 'atp2b1a', 'bach1b', 'baz1b', 'btg2', 'c1qbp', 'clic4', 'creb3l2', 'cst3', 'dact2', 'dbx1a', 'dnmt3bb.2', 'dynll1', 'ednraa', 'efnb2a', 'efnb2b', 'ephb3a', 'esrra', 'ets2', 'etv4', 'etv5b', 'fnbp1l', 'foxa2', 'foxa3', 'foxb1b', 'foxc1b', 'foxp1b', 'foxp2', 'fzd7a', 'gata5', 'gli2a', 'gsc', 'helb', 'her5', 'irx7', 'kazald2', 'lamp2', 'lhx1a', 'map2k6', 'mns1', 'mycla', 'nasp', 'ndr2', 'perp', 'ppan', 'rab11fip4a', 'raraa', 'rasgef1ba', 'rbbp4', 'rcc1', 'rfx2', 'rrbp1b', 'shha', 'si:ch211-155e24.3', 'si:dkey-261m9.12', 'six3b', 'smtnl', 'sox11a', 'sox11b', 'sox17', 'sox19a', 'sox3', 'sp8b', 'tcf3b', 'tcf7l1a', 'tgif1', 'tlcd5a', 'tram1', 'uhrf1', 'uncx4.1', 'wnt11f2', 'ypel3', 'zc4h2', 'zeb1b', 'znf185', 'zswim5']"
Neuroectoderm anterior,Prechordal plate early,"['ackr3b', 'admp', 'ahi1', 'atf6', 'atp2b1a', 'axin2', 'bmp7a', 'cdc14b', 'cdh2', 'cdkn1ca', 'cdx1a', 'cdx4', 'clic4', 'cxcr4a', 'dnmt3bb.2', 'dynll1', 'epcam', 'erf', 'esrra', 'etv4', 'etv5b', 'f11r.1', 'fnbp1l', 'foxb1a', 'foxd3', 'foxi1', 'foxp2', 'fzd7a', 'gbx1', 'helb', 'her5', 'her7', 'hoxb1b', 'itgb5', 'itm2cb', 'lamp2', 'lima1a', 'lmo4a', 'meis3', 'mns1', 'msx3', 'mych', 'otx1', 'otx2a', 'plekhg5b', 'ppan', 'rab11fip4a', 'rbbp4', 'rfx2', 'rhov', 'rreb1a', 'si:ch211-106e7.2', 'skia', 'skilb', 'sox5', 'stox1', 'tbx16l', 'tcf3b', 'tcf7l1a', 'tdgf1', 'tead1a', 'ved', 'vrtn', 'wnt11f2', 'zc4h2', 'zeb2b', 'zic2a']"
